apno,aptype,issued,value
GC18-9461307,GC,2018-09-14T00:00:00.000,1000
REP16-9422855,REPAIR,2016-10-07T00:00:00.000,10000
GC17-9426597,GC,2017-02-28T00:00:00.000,396000
GC18-9456732,GC,2018-08-31T00:00:00.000,95000
227558,REPAIR,2016-07-05T00:00:00.000,2000
GC17-9435448,GC,2017-09-15T00:00:00.000,70000
REP17-9426606,REPAIR,2017-01-31T00:00:00.000,19450
233835,USE,2016-03-14T00:00:00.000,1000
231516,GC,2016-02-09T00:00:00.000,65000
212110,GC,2014-07-23T00:00:00.000,80000
224975,GC,2015-08-19T00:00:00.000,1000000
GC18-9459156,GC,2018-09-24T00:00:00.000,78000
GC18-9456728,GC,2018-08-31T00:00:00.000,95000
233670,GC,2016-04-11T00:00:00.000,200000
GC17-9434666,GC,2017-08-15T00:00:00.000,1400000
GC16-9422128,GC,2016-12-28T00:00:00.000,1500
REP16-9417967,REPAIR,2016-05-31T00:00:00.000,7900
GC17-9428119,GC,2017-04-06T00:00:00.000,222850
209371,REPAIR,2014-05-16T00:00:00.000,20000
GC17-9441856,GC,2017-11-29T00:00:00.000,91203
GC17-9440068,GC,2017-11-09T00:00:00.000,1
GC17-9442486,GC,2017-11-17T00:00:00.000,3654
GC16-9417255,GC,2016-07-01T00:00:00.000,85000
REP17-9428142,REPAIR,2017-03-20T00:00:00.000,1800
REP16-9420526,REPAIR,2016-08-12T00:00:00.000,18000
REP16-9419179,REPAIR,2016-07-05T00:00:00.000,1000
GC17-9442460,GC,2017-12-26T00:00:00.000,22718
GC17-9438555,GC,2017-11-08T00:00:00.000,410000
GC17-9437208,GC,2017-09-21T00:00:00.000,50000
TEAR16-9423451,TEAROUT,2016-10-25T00:00:00.000,5000
TEAR16-9421224,TEAROUT,2016-08-30T00:00:00.000,208000
REP18-9451408,REPAIR,2018-05-30T00:00:00.000,1000
TEAR16-9415458,TEAROUT,2016-06-03T00:00:00.000,5000
REP18-9461471,REPAIR,2018-09-14T00:00:00.000,650
REP17-9437275,REPAIR,2017-08-23T00:00:00.000,250
REP18-9448580,REPAIR,2018-03-19T00:00:00.000,2000
REP18-9448348,REPAIR,2018-03-12T00:00:00.000,15000
REP18-9453556,REPAIR,2018-06-19T00:00:00.000,13500
SIGN16-9423165,SIGN,2016-10-25T00:00:00.000,7000
REP17-9441746,REPAIR,2017-10-23T00:00:00.000,13000
REP18-9448289,REPAIR,2018-03-12T00:00:00.000,17500
SIGN18-9458969,SIGN,2018-08-22T00:00:00.000,6000
USE17-9434745,USE,2017-10-12T00:00:00.000,1000
REP17-9442222,REPAIR,2017-11-03T00:00:00.000,13000
REP18-9448057,REPAIR,2018-03-05T00:00:00.000,20000
REP17-9438484,REPAIR,2017-09-21T00:00:00.000,15000
TEAR17-9426300,TEAROUT,2017-02-14T00:00:00.000,30000
REP17-9442263,REPAIR,2017-11-03T00:00:00.000,1000
REP18-9446240,REPAIR,2018-01-05T00:00:00.000,3800
REP17-9432327,REPAIR,2017-05-15T00:00:00.000,3800
REP18-9459187,REPAIR,2018-08-15T00:00:00.000,14000
182363,PLUMB-GC,2012-06-21T00:00:00.000,0
PLUM16-9416741,PLUMBING,2016-04-28T00:00:00.000,1
PLUM16-9416127,PLUMBING,2016-04-13T00:00:00.000,1
PLUM16-9416385,PLUMBING,2016-04-20T00:00:00.000,1
233952,PLUMBING,2016-03-16T00:00:00.000,0
PLUM16-9416824,PLUMBING,2016-05-02T00:00:00.000,1
PLUM16-9415867,PLUMBING,2016-04-08T00:00:00.000,1
ELEC16-9423108,ELECTRICAL,2016-10-16T00:00:00.000,400
ELEC17-9442785,ELECTRICAL,2017-11-17T00:00:00.000,300
ELEC16-9419870,ELECTRICAL,2016-07-25T00:00:00.000,150
ELEC16-9420296,ELECTRICAL,2016-08-05T00:00:00.000,2000
ELEC17-9433500,ELECTRICAL,2017-06-15T00:00:00.000,700
ELEC16-9419372,ELECTRICAL,2016-07-11T00:00:00.000,1500
206136,ELECTRICAL,2016-03-29T00:00:00.000,0
187153,ELECTRICAL,2012-10-16T00:00:00.000,0
ELEC16-9421214,ELECTRICAL,2016-08-30T00:00:00.000,40000
ELEC17-9434095,ELECTRICAL,2017-06-30T00:00:00.000,2300
ELEC16-9416630,ELECTRICAL,2016-04-26T00:00:00.000,1
ELEC17-9437098,ELECTRICAL,2017-08-20T00:00:00.000,2000
ELEC17-9438113,ELECTRICAL,2017-09-12T00:00:00.000,2000
ELEC16-9418175,ELECTRICAL,2016-06-07T00:00:00.000,225
ELEC18-9447304,ELECTRICAL,2018-05-07T00:00:00.000,1200
ELEC16-9424779,ELECTRICAL,2016-11-30T00:00:00.000,1000
ELEC18-9448197,ELECTRICAL,2018-03-08T00:00:00.000,1
ELEC16-9418212,ELECTRICAL,2016-06-07T00:00:00.000,1200
ELEC18-9450295,ELECTRICAL,2018-05-01T00:00:00.000,1
ELEC17-9442786,ELECTRICAL,2017-11-17T00:00:00.000,300
ELEC17-9442261,ELECTRICAL,2017-11-03T00:00:00.000,15000
ELEC16-9425327,ELECTRICAL,2017-01-03T00:00:00.000,300
ELEC18-9447073,ELECTRICAL,2018-02-02T00:00:00.000,600
ELEC17-9438727,ELECTRICAL,2017-10-23T00:00:00.000,1200
ELEC16-9423571,ELECTRICAL,2016-10-27T00:00:00.000,9400
ELEC16-9416793,ELECTRICAL,2016-04-29T00:00:00.000,500
ELEC17-9435453,ELECTRICAL,2017-08-03T00:00:00.000,1500
ELEC17-9441988,ELECTRICAL,2017-10-27T00:00:00.000,1100
ELEC18-9446680,ELECTRICAL,2018-01-25T00:00:00.000,1
ELEC18-9447246,ELECTRICAL,2018-02-09T00:00:00.000,200
ELEC16-9419547,ELECTRICAL,2016-07-14T00:00:00.000,1
ELEC18-9446462,ELECTRICAL,2018-01-16T00:00:00.000,1
ELEC17-9440154,ELECTRICAL,2017-10-06T00:00:00.000,3500
ELEC17-9438679,ELECTRICAL,2017-09-26T00:00:00.000,1500
ELEC18-9447409,ELECTRICAL,2018-02-14T00:00:00.000,500
ELEC16-9423606,ELECTRICAL,2016-10-28T00:00:00.000,225
ELEC18-9446402,ELECTRICAL,2018-01-11T00:00:00.000,1251
ELEC16-9415642,ELECTRICAL,2016-03-31T00:00:00.000,500
ELEC16-9420329,ELECTRICAL,2016-08-05T00:00:00.000,2000
ELEC18-9448171,ELECTRICAL,2018-03-07T00:00:00.000,1
ELEC17-9442164,ELECTRICAL,2017-11-06T00:00:00.000,1
ELEC17-9433180,ELECTRICAL,2017-06-07T00:00:00.000,1000
ELEC17-9442498,ELECTRICAL,2017-11-10T00:00:00.000,200
ELEC17-9428369,ELECTRICAL,2017-03-26T00:00:00.000,9800
ELEC17-9435907,ELECTRICAL,2017-08-15T00:00:00.000,16500
ELEC16-9418480,ELECTRICAL,2016-06-15T00:00:00.000,1
ELEC18-9449734,ELECTRICAL,2018-04-18T00:00:00.000,2000
ELEC16-9422909,ELECTRICAL,2016-10-11T00:00:00.000,2000
ELEC16-9419145,ELECTRICAL,2016-07-05T00:00:00.000,650
ELEC18-9447510,ELECTRICAL,2018-02-20T00:00:00.000,457
ELEC18-9448035,ELECTRICAL,2018-03-05T00:00:00.000,1800
ELEC17-9427067,ELECTRICAL,2017-02-14T00:00:00.000,1375
ELEC17-9441275,ELECTRICAL,2017-10-12T00:00:00.000,2200
ELEC17-9427307,ELECTRICAL,2017-02-23T00:00:00.000,1
ELEC17-9437308,ELECTRICAL,2017-08-24T00:00:00.000,6570
ELEC16-9416034,ELECTRICAL,2016-04-11T00:00:00.000,1500
ELEC17-9435271,ELECTRICAL,2017-07-31T00:00:00.000,200
ELEC16-9415833,ELECTRICAL,2016-04-06T00:00:00.000,225
ELEC17-9445094,ELECTRICAL,2017-12-29T00:00:00.000,1
ELEC18-9450131,ELECTRICAL,2018-04-27T00:00:00.000,1000
ELEC16-9425212,ELECTRICAL,2016-12-09T00:00:00.000,500
ELEC18-9450136,ELECTRICAL,2018-04-27T00:00:00.000,1
ELEC17-9432533,ELECTRICAL,2017-05-19T00:00:00.000,1400
ELEC17-9441955,ELECTRICAL,2017-10-27T00:00:00.000,1500
ELEC17-9433973,ELECTRICAL,2017-06-28T00:00:00.000,20000
ELEC16-9417317,ELECTRICAL,2016-05-12T00:00:00.000,4100
ELEC17-9426391,ELECTRICAL,2017-01-24T00:00:00.000,300
ELEC17-9427836,ELECTRICAL,2017-03-08T00:00:00.000,1500
ELEC16-9422872,ELECTRICAL,2016-10-11T00:00:00.000,4000
ELEC16-9421102,ELECTRICAL,2016-08-26T00:00:00.000,1500
ELEC17-9443042,ELECTRICAL,2017-11-28T00:00:00.000,1
ELEC18-9449893,ELECTRICAL,2018-04-23T00:00:00.000,1500
ELEC18-9448413,ELECTRICAL,2018-03-14T00:00:00.000,300
ELEC17-9438776,ELECTRICAL,2017-09-28T00:00:00.000,100
ELEC17-9426049,ELECTRICAL,2017-01-11T00:00:00.000,3000
ELEC16-9424136,ELECTRICAL,2016-11-11T00:00:00.000,1500
ELEC18-9450346,ELECTRICAL,2018-05-01T00:00:00.000,1000
ELEC16-9424739,ELECTRICAL,2016-11-29T00:00:00.000,2000
231510,ELECTRICAL,2016-03-28T00:00:00.000,900
ELEC17-9444292,ELECTRICAL,2017-12-04T00:00:00.000,1
ELEC17-9442685,ELECTRICAL,2017-11-15T00:00:00.000,2000
ELEC16-9417148,ELECTRICAL,2016-05-10T00:00:00.000,1
ELEC17-9434509,ELECTRICAL,2017-07-13T00:00:00.000,1
ELEC18-9450457,ELECTRICAL,2018-05-04T00:00:00.000,1
ELEC18-9447423,ELECTRICAL,2018-02-14T00:00:00.000,800
ELEC16-9418609,ELECTRICAL,2016-06-18T00:00:00.000,2000
ELEC16-9423678,ELECTRICAL,2016-11-01T00:00:00.000,1
ELEC16-9415540,ELECTRICAL,2016-03-29T00:00:00.000,1100
ELEC16-9422212,ELECTRICAL,2016-09-24T00:00:00.000,11000
ELEC17-9432227,ELECTRICAL,2017-05-11T00:00:00.000,14000
ELEC17-9441375,ELECTRICAL,2017-10-16T00:00:00.000,1000
ELEC17-9434687,ELECTRICAL,2017-07-18T00:00:00.000,265
ELEC18-9450824,ELECTRICAL,2018-05-14T00:00:00.000,1100
ELEC17-9432724,ELECTRICAL,2017-05-26T00:00:00.000,1250
ELEC17-9433315,ELECTRICAL,2017-06-16T00:00:00.000,225
ELEC16-9415472,ELECTRICAL,2016-03-28T00:00:00.000,1100
ELEC17-9441442,ELECTRICAL,2017-10-17T00:00:00.000,2000
ELEC16-9419802,ELECTRICAL,2016-07-21T00:00:00.000,900
ELEC16-9419323,ELECTRICAL,2016-07-08T00:00:00.000,1100
ELEC16-9416975,ELECTRICAL,2016-05-04T00:00:00.000,1700
231305,ELECTRICAL,2017-07-13T00:00:00.000,4000
ELEC17-9426006,ELECTRICAL,2017-01-11T00:00:00.000,1
ELEC16-9424167,ELECTRICAL,2016-11-14T00:00:00.000,1000
ELEC16-9419720,ELECTRICAL,2016-07-20T00:00:00.000,1000
ELEC17-9432584,ELECTRICAL,2017-05-22T00:00:00.000,500
ELEC16-9416163,ELECTRICAL,2016-04-18T00:00:00.000,1
ELEC17-9437478,ELECTRICAL,2017-08-28T00:00:00.000,1000
ELEC16-9417220,ELECTRICAL,2016-05-11T00:00:00.000,100
ELEC16-9418935,ELECTRICAL,2016-06-28T00:00:00.000,1
ELEC17-9426967,ELECTRICAL,2017-02-13T00:00:00.000,900
ELEC17-9444540,ELECTRICAL,2017-12-08T00:00:00.000,750
ELEC17-9434272,ELECTRICAL,2017-07-10T00:00:00.000,450
ELEC17-9444876,ELECTRICAL,2017-12-20T00:00:00.000,2600
ELEC17-9433799,ELECTRICAL,2017-06-24T00:00:00.000,5000
ELEC17-9442957,ELECTRICAL,2017-11-21T00:00:00.000,2500
ELEC18-9446412,ELECTRICAL,2018-01-11T00:00:00.000,4000
ELEC17-9438507,ELECTRICAL,2017-09-22T00:00:00.000,100
ELEC17-9441320,ELECTRICAL,2017-10-12T00:00:00.000,900
ELEC16-9418049,ELECTRICAL,2016-06-08T00:00:00.000,1000
ELEC17-9432334,ELECTRICAL,2017-06-01T00:00:00.000,225
ELEC17-9437361,ELECTRICAL,2017-08-25T00:00:00.000,1
ELEC17-9429706,ELECTRICAL,2017-04-04T00:00:00.000,1
ELEC17-9427775,ELECTRICAL,2017-03-07T00:00:00.000,1700
ELEC17-9441849,ELECTRICAL,2017-10-24T00:00:00.000,1100
233836,ELECTRICAL,2016-03-30T00:00:00.000,500
ELEC17-9438314,ELECTRICAL,2017-09-19T00:00:00.000,1
ELEC17-9438925,ELECTRICAL,2017-10-03T00:00:00.000,1
ELEC16-9418754,ELECTRICAL,2016-06-22T00:00:00.000,6000
ELEC17-9441827,ELECTRICAL,2017-10-24T00:00:00.000,2500
ELEC18-9448737,ELECTRICAL,2018-03-22T00:00:00.000,1500
ELEC17-9426482,ELECTRICAL,2017-01-26T00:00:00.000,250
ELEC16-9419655,ELECTRICAL,2016-07-18T00:00:00.000,1500
ELEC16-9415563,ELECTRICAL,2016-03-30T00:00:00.000,1600
ELEC16-9415962,ELECTRICAL,2016-04-08T00:00:00.000,150
ELEC18-9450597,ELECTRICAL,2018-05-08T00:00:00.000,1
ELEC16-9415947,ELECTRICAL,2016-04-08T00:00:00.000,3000
ELEC16-9417864,ELECTRICAL,2016-05-26T00:00:00.000,1
ELEC17-9437713,ELECTRICAL,2017-09-06T00:00:00.000,1
ELEC16-9423586,ELECTRICAL,2016-10-28T00:00:00.000,1900
ELEC16-9422729,ELECTRICAL,2016-10-05T00:00:00.000,2000
ELEC17-9437560,ELECTRICAL,2017-08-30T00:00:00.000,1500
ELEC18-9447519,ELECTRICAL,2018-02-21T00:00:00.000,1
ELEC16-9420204,ELECTRICAL,2016-08-03T00:00:00.000,1000
ELEC16-9420623,ELECTRICAL,2016-08-15T00:00:00.000,1000
ELEC17-9426611,ELECTRICAL,2017-02-01T00:00:00.000,16800
ELEC16-9415740,ELECTRICAL,2016-04-04T00:00:00.000,1
ELEC18-9448079,ELECTRICAL,2018-03-06T00:00:00.000,1000
ELEC17-9443151,ELECTRICAL,2017-11-29T00:00:00.000,1200
ELEC17-9444678,ELECTRICAL,2017-12-14T00:00:00.000,1000
233562,ELECTRICAL,2016-03-30T00:00:00.000,2620
ELEC17-9438864,ELECTRICAL,2017-10-02T00:00:00.000,1
234072,ELECTRICAL,2016-03-30T00:00:00.000,300
ELEC17-9432283,ELECTRICAL,2017-10-31T00:00:00.000,1200
ELEC17-9427549,ELECTRICAL,2017-02-28T00:00:00.000,200
ELEC16-9417693,ELECTRICAL,2016-05-24T00:00:00.000,2170
ELEC17-9437608,ELECTRICAL,2017-08-30T00:00:00.000,5000
ELEC16-9421844,ELECTRICAL,2016-09-16T00:00:00.000,2000
ELEC17-9431763,ELECTRICAL,2017-05-02T00:00:00.000,1
ELEC17-9445052,ELECTRICAL,2017-12-28T00:00:00.000,5200
ELEC18-9446326,ELECTRICAL,2018-01-09T00:00:00.000,5000
ELEC16-9416376,ELECTRICAL,2016-04-19T00:00:00.000,2200
ELEC17-9429521,ELECTRICAL,2017-03-29T00:00:00.000,6000
ELEC17-9435080,ELECTRICAL,2017-07-27T00:00:00.000,1
ELEC16-9423827,ELECTRICAL,2016-11-03T00:00:00.000,1500
ELEC16-9424268,ELECTRICAL,2016-11-15T00:00:00.000,1600
ELEC16-9415656,ELECTRICAL,2016-03-31T00:00:00.000,65000
ELEC17-9444597,ELECTRICAL,2017-12-12T00:00:00.000,1800
ELEC17-9434269,ELECTRICAL,2017-07-07T00:00:00.000,2000
ELEC17-9429843,ELECTRICAL,2017-09-12T00:00:00.000,300
ELEC17-9433583,ELECTRICAL,2017-06-20T00:00:00.000,100000
ELEC17-9428235,ELECTRICAL,2017-03-21T00:00:00.000,1500
ELEC18-9448892,ELECTRICAL,2018-03-26T00:00:00.000,4000
ELEC17-9444822,ELECTRICAL,2017-12-19T00:00:00.000,10000
ELEC17-9431712,ELECTRICAL,2017-05-01T00:00:00.000,1500
ELEC17-9432974,ELECTRICAL,2017-06-02T00:00:00.000,1200
ELEC17-9426849,ELECTRICAL,2017-02-08T00:00:00.000,300
ELEC17-9442913,ELECTRICAL,2017-11-21T00:00:00.000,200
ELEC16-9424366,ELECTRICAL,2016-12-06T00:00:00.000,200
ELEC16-9423477,ELECTRICAL,2016-10-25T00:00:00.000,2000
ELEC17-9432853,ELECTRICAL,2017-06-01T00:00:00.000,225
ELEC18-9448464,ELECTRICAL,2018-03-16T00:00:00.000,2000
ELEC17-9441694,ELECTRICAL,2017-10-23T00:00:00.000,4000
ELEC17-9430175,ELECTRICAL,2017-04-17T00:00:00.000,1000
ELEC17-9427474,ELECTRICAL,2017-02-27T00:00:00.000,5000
ELEC18-9450012,ELECTRICAL,2018-04-24T00:00:00.000,1100
ELEC17-9441666,ELECTRICAL,2017-10-20T00:00:00.000,1500
ELEC18-9446585,ELECTRICAL,2018-01-26T00:00:00.000,2000
ELEC18-9446521,ELECTRICAL,2018-01-17T00:00:00.000,2601
ELEC18-9450902,ELECTRICAL,2018-05-15T00:00:00.000,1500
ELEC16-9415784,ELECTRICAL,2016-04-05T00:00:00.000,1500
ELEC16-9423687,ELECTRICAL,2016-10-31T00:00:00.000,8300
ELEC17-9440095,ELECTRICAL,2017-10-06T00:00:00.000,500
ELEC18-9450070,ELECTRICAL,2018-04-25T00:00:00.000,500
ELEC17-9444303,ELECTRICAL,2017-12-04T00:00:00.000,1
ELEC17-9444977,ELECTRICAL,2017-12-22T00:00:00.000,240
ELEC17-9427080,ELECTRICAL,2017-02-15T00:00:00.000,2000
ELEC16-9423768,ELECTRICAL,2016-11-02T00:00:00.000,8000
ELEC18-9449710,ELECTRICAL,2018-04-18T00:00:00.000,8000
ELEC17-9444379,ELECTRICAL,2017-12-05T00:00:00.000,1
233700,ELECTRICAL,2016-03-29T00:00:00.000,0
ELEC17-9430321,ELECTRICAL,2017-04-21T00:00:00.000,575
ELEC18-9450515,ELECTRICAL,2018-05-07T00:00:00.000,2000
ELEC18-9448974,ELECTRICAL,2018-03-28T00:00:00.000,300
ELEC17-9444297,ELECTRICAL,2017-12-04T00:00:00.000,5000
ELEC17-9432020,ELECTRICAL,2017-05-05T00:00:00.000,1
ELEC17-9438642,ELECTRICAL,2017-09-27T00:00:00.000,1
ELEC17-9443036,ELECTRICAL,2017-11-28T00:00:00.000,116000
ELEC18-9450764,ELECTRICAL,2018-05-11T00:00:00.000,1980
ELEC16-9417478,ELECTRICAL,2016-05-18T00:00:00.000,1
ELEC16-9420813,ELECTRICAL,2016-08-22T00:00:00.000,2800
ELEC16-9419611,ELECTRICAL,2016-07-18T00:00:00.000,1377
ELEC17-9433623,ELECTRICAL,2017-06-20T00:00:00.000,900
ELEC17-9428169,ELECTRICAL,2017-03-20T00:00:00.000,225
ELEC17-9431850,ELECTRICAL,2017-05-03T00:00:00.000,6000
ELEC16-9422560,ELECTRICAL,2016-10-04T00:00:00.000,625
ELEC17-9435719,ELECTRICAL,2017-08-10T00:00:00.000,1200
ELEC16-9425001,ELECTRICAL,2016-12-07T00:00:00.000,1500
ELEC18-9449464,ELECTRICAL,2018-04-11T00:00:00.000,6000
ELEC16-9424607,ELECTRICAL,2016-11-22T00:00:00.000,8400
ELEC17-9427847,ELECTRICAL,2017-03-09T00:00:00.000,5000
ELEC16-9420554,ELECTRICAL,2016-08-15T00:00:00.000,300
ELEC16-9416204,ELECTRICAL,2016-04-15T00:00:00.000,1500
ELEC17-9438522,ELECTRICAL,2017-09-22T00:00:00.000,1500
ELEC16-9421480,ELECTRICAL,2016-09-08T00:00:00.000,1
ELEC16-9422792,ELECTRICAL,2016-10-06T00:00:00.000,4000
ELEC17-9438744,ELECTRICAL,2017-09-28T00:00:00.000,1100
ELEC17-9433429,ELECTRICAL,2017-06-14T00:00:00.000,1000
234190,ELECTRICAL,2016-03-30T00:00:00.000,0
ELEC17-9437994,ELECTRICAL,2017-09-12T00:00:00.000,1
ELEC17-9434409,ELECTRICAL,2017-07-10T00:00:00.000,375
ELEC16-9418422,ELECTRICAL,2016-06-14T00:00:00.000,1
ELEC16-9420091,ELECTRICAL,2016-07-29T00:00:00.000,1500
ELEC16-9421206,ELECTRICAL,2016-08-30T00:00:00.000,2000
ELEC16-9416450,ELECTRICAL,2016-04-20T00:00:00.000,1000
ELEC17-9426683,ELECTRICAL,2017-02-02T00:00:00.000,150
ELEC16-9420908,ELECTRICAL,2016-08-22T00:00:00.000,700
ELEC17-9444941,ELECTRICAL,2017-12-21T00:00:00.000,2000
ELEC18-9449192,ELECTRICAL,2018-04-05T00:00:00.000,1
ELEC17-9428392,ELECTRICAL,2017-03-27T00:00:00.000,1
ELEC16-9417229,ELECTRICAL,2016-05-11T00:00:00.000,3500
233629,ELECTRICAL,2016-03-29T00:00:00.000,0
ELEC17-9426123,ELECTRICAL,2017-01-15T00:00:00.000,1750
ELEC17-9434482,ELECTRICAL,2017-07-12T00:00:00.000,1250
ELEC17-9438939,ELECTRICAL,2017-10-03T00:00:00.000,1000
ELEC17-9442080,ELECTRICAL,2017-10-31T00:00:00.000,300
ELEC16-9425718,ELECTRICAL,2016-12-29T00:00:00.000,2500
ELEC16-9424684,ELECTRICAL,2016-11-28T00:00:00.000,35000
ELEC18-9448503,ELECTRICAL,2018-03-16T00:00:00.000,3150
ELEC18-9447089,ELECTRICAL,2018-02-05T00:00:00.000,1000
ELEC16-9417938,ELECTRICAL,2016-05-30T00:00:00.000,100
ELEC16-9424005,ELECTRICAL,2016-11-08T00:00:00.000,240
ELEC17-9426214,ELECTRICAL,2017-01-18T00:00:00.000,1100
ELEC17-9431609,ELECTRICAL,2017-04-27T00:00:00.000,1650
ELEC18-9448799,ELECTRICAL,2018-03-23T00:00:00.000,1700
ELEC17-9441499,ELECTRICAL,2017-10-17T00:00:00.000,400
ELEC17-9427259,ELECTRICAL,2017-02-28T00:00:00.000,1095
ELEC17-9428213,ELECTRICAL,2017-03-21T00:00:00.000,1
ELEC16-9418873,ELECTRICAL,2016-06-28T00:00:00.000,1
ELEC17-9425799,ELECTRICAL,2017-01-03T00:00:00.000,200
ELEC16-9419026,ELECTRICAL,2016-07-18T00:00:00.000,300
ELEC18-9450219,ELECTRICAL,2018-04-30T00:00:00.000,1500
ELEC18-9446944,ELECTRICAL,2018-01-31T00:00:00.000,1
ELEC17-9428057,ELECTRICAL,2017-03-16T00:00:00.000,1300
ELEC16-9421644,ELECTRICAL,2016-09-12T00:00:00.000,3500
ELEC16-9418682,ELECTRICAL,2016-06-21T00:00:00.000,1
ELEC17-9438446,ELECTRICAL,2017-09-21T00:00:00.000,8000
ELEC17-9437529,ELECTRICAL,2017-08-29T00:00:00.000,1800
ELEC16-9421031,ELECTRICAL,2016-08-24T00:00:00.000,150
ELEC18-9446721,ELECTRICAL,2018-01-25T00:00:00.000,1
ELEC17-9434422,ELECTRICAL,2017-07-11T00:00:00.000,1100
ELEC17-9426353,ELECTRICAL,2017-01-25T00:00:00.000,1200
ELEC18-9447380,ELECTRICAL,2018-02-13T00:00:00.000,500
ELEC17-9437830,ELECTRICAL,2017-09-07T00:00:00.000,1
ELEC16-9422553,ELECTRICAL,2016-10-03T00:00:00.000,3000
234225,ELECTRICAL,2016-03-30T00:00:00.000,500
ELEC16-9417044,ELECTRICAL,2016-05-06T00:00:00.000,3395
ELEC18-9447671,ELECTRICAL,2018-02-23T00:00:00.000,900
ELEC17-9438386,ELECTRICAL,2017-09-19T00:00:00.000,1000
ELEC17-9435605,ELECTRICAL,2017-08-08T00:00:00.000,2000
ELEC17-9445000,ELECTRICAL,2017-12-27T00:00:00.000,3000
ELEC18-9448727,ELECTRICAL,2018-03-22T00:00:00.000,2000
ELEC18-9449023,ELECTRICAL,2018-03-29T00:00:00.000,300
ELEC16-9419420,ELECTRICAL,2016-07-12T00:00:00.000,250
ELEC16-9422297,ELECTRICAL,2016-09-27T00:00:00.000,1
ELEC17-9426566,ELECTRICAL,2017-01-31T00:00:00.000,1
ELEC17-9435128,ELECTRICAL,2017-07-28T00:00:00.000,3200
ELEC17-9426255,ELECTRICAL,2017-01-19T00:00:00.000,500
ELEC16-9421549,ELECTRICAL,2016-09-08T00:00:00.000,2350
ELEC17-9434886,ELECTRICAL,2017-07-21T00:00:00.000,1500
ELEC16-9419667,ELECTRICAL,2016-07-20T00:00:00.000,1
ELEC17-9425794,ELECTRICAL,2017-01-03T00:00:00.000,400
ELEC16-9419046,ELECTRICAL,2016-06-29T00:00:00.000,2500
ELEC16-9417455,ELECTRICAL,2016-05-17T00:00:00.000,1
ELEC17-9426287,ELECTRICAL,2017-01-25T00:00:00.000,2200
ELEC17-9435033,ELECTRICAL,2017-07-26T00:00:00.000,2000
ELEC17-9435248,ELECTRICAL,2017-07-31T00:00:00.000,1500
ELEC16-9420096,ELECTRICAL,2016-07-31T00:00:00.000,100
ELEC16-9423057,ELECTRICAL,2016-10-13T00:00:00.000,2000
ELEC16-9423003,ELECTRICAL,2016-10-13T00:00:00.000,500
ELEC16-9420004,ELECTRICAL,2016-07-27T00:00:00.000,1700
ELEC17-9432842,ELECTRICAL,2017-05-31T00:00:00.000,2300
ELEC17-9431433,ELECTRICAL,2017-04-24T00:00:00.000,1
ELEC17-9426146,ELECTRICAL,2017-01-17T00:00:00.000,1
ELEC18-9450634,ELECTRICAL,2018-05-09T00:00:00.000,500
ELEC17-9437345,ELECTRICAL,2017-08-25T00:00:00.000,5000
ELEC17-9433461,ELECTRICAL,2017-06-14T00:00:00.000,700
ELEC18-9446553,ELECTRICAL,2018-01-18T00:00:00.000,500
ELEC17-9444414,ELECTRICAL,2017-12-06T00:00:00.000,10500
ELEC17-9443215,ELECTRICAL,2017-11-30T00:00:00.000,400000
ELEC16-9418333,ELECTRICAL,2016-06-10T00:00:00.000,1
ELEC17-9444450,ELECTRICAL,2017-12-06T00:00:00.000,1000
ELEC16-9421403,ELECTRICAL,2016-09-03T00:00:00.000,2000
ELEC16-9425140,ELECTRICAL,2016-12-08T00:00:00.000,1800
ELEC17-9431523,ELECTRICAL,2017-04-25T00:00:00.000,300
ELEC17-9445104,ELECTRICAL,2017-12-28T00:00:00.000,1500
ELEC17-9429486,ELECTRICAL,2017-03-29T00:00:00.000,1300
ELEC16-9424603,ELECTRICAL,2016-11-22T00:00:00.000,500
ELEC17-9442122,ELECTRICAL,2017-11-02T00:00:00.000,100
ELEC18-9447916,ELECTRICAL,2018-03-01T00:00:00.000,1
ELEC17-9437186,ELECTRICAL,2017-08-22T00:00:00.000,285.67
ELEC16-9425713,ELECTRICAL,2016-12-28T00:00:00.000,5000
ELEC18-9450144,ELECTRICAL,2018-04-27T00:00:00.000,1
ELEC17-9441564,ELECTRICAL,2017-10-18T00:00:00.000,1700
ELEC16-9419185,ELECTRICAL,2016-07-05T00:00:00.000,1500
ELEC17-9429618,ELECTRICAL,2017-05-05T00:00:00.000,250
ELEC16-9425766,ELECTRICAL,2016-12-31T00:00:00.000,3500
ELEC16-9417111,ELECTRICAL,2016-05-09T00:00:00.000,19080
ELEC16-9418279,ELECTRICAL,2016-06-09T00:00:00.000,500
ELEC17-9429622,ELECTRICAL,2017-03-31T00:00:00.000,1
ELEC16-9419818,ELECTRICAL,2016-07-22T00:00:00.000,6500
ELEC18-9449568,ELECTRICAL,2018-04-13T00:00:00.000,1
ELEC17-9429927,ELECTRICAL,2017-04-10T00:00:00.000,1000
ELEC17-9442935,ELECTRICAL,2017-11-21T00:00:00.000,2400
ELEC16-9419395,ELECTRICAL,2016-07-11T00:00:00.000,1300
ELEC17-9437641,ELECTRICAL,2017-08-31T00:00:00.000,6000
ELEC16-9425389,ELECTRICAL,2016-12-16T00:00:00.000,600
